time,cmd_revolute_1_deg,pos_revolute_1_deg,vel_revolute_1_degps,torque_revolute_1_Nm,cmd_revolute_2_deg,pos_revolute_2_deg,vel_revolute_2_degps,torque_revolute_2_Nm,cmd_revolute_3_deg,pos_revolute_3_deg,vel_revolute_3_degps,torque_revolute_3_Nm,cmd_revolute_4_deg,pos_revolute_4_deg,vel_revolute_4_degps,torque_revolute_4_Nm,cmd_revolute_5_deg,pos_revolute_5_deg,vel_revolute_5_degps,torque_revolute_5_Nm,cmd_revolute_6_deg,pos_revolute_6_deg,vel_revolute_6_degps,torque_revolute_6_Nm
1.2206,-0.022,-0.022,-2.806,0.0,-0.154,-0.154,-0.629,-0.007,0.264,0.264,0.839,-0.007,-0.022,-0.022,2.518,0.026,0.022,0.022,-1.784,-0.007,0.066,0.066,2.256,0.037
1.2307,-0.022,-0.022,-2.806,0.0,-0.154,-0.154,-0.629,-0.007,0.264,0.264,0.839,-0.007,-0.022,-0.022,2.518,0.026,0.022,0.022,-1.784,-0.007,0.066,0.066,2.256,0.037
1.2408,-0.022,-0.022,0.761,0.015,-0.154,-0.154,6.347,0.018,0.264,0.264,-0.787,-0.011,-0.022,-0.022,-1.364,-0.029,0.022,0.022,4.092,0.018,0.066,0.066,-0.131,-0.044
1.2522,-0.022,-0.022,0.761,0.015,-0.154,-0.154,-0.262,0.026,0.264,0.264,-3.384,0.004,-0.022,-0.022,-1.364,-0.029,0.022,0.022,4.092,0.018,0.066,0.066,-0.131,-0.044
1.2625,-0.022,-0.022,0.761,0.015,-0.154,-0.154,-0.262,0.026,0.264,0.264,-3.384,0.004,-0.022,-0.022,-1.364,-0.029,0.022,0.022,4.092,0.018,0.066,0.066,-0.131,-0.044
1.2726,-0.022,-0.022,0.761,0.015,-0.154,-0.154,-0.262,0.026,0.264,0.264,-3.384,0.004,-0.022,-0.022,3.803,-0.026,0.022,0.022,-2.675,0.004,0.066,0.066,-0.131,-0.044
1.2827,-0.022,-0.022,0.761,0.015,-0.154,-0.154,-0.262,0.026,0.264,0.264,-3.384,0.004,-0.022,-0.022,3.803,-0.026,0.022,0.022,-2.675,0.004,0.066,0.066,-0.131,-0.044
1.2928,-0.022,-0.022,-1.626,0.007,-0.154,-0.154,-0.262,0.026,0.264,0.264,-3.384,0.004,-0.022,-0.022,3.803,-0.026,0.022,0.022,-2.675,0.004,0.066,0.066,-2.256,-0.048
1.3029,-0.022,-0.022,0.446,-0.004,-0.154,-0.154,1.233,-0.011,0.264,0.264,0.97,0.004,-0.022,-0.022,-2.02,0.011,0.022,0.022,-2.833,-0.011,0.066,0.066,0.525,0.011
1.313,-0.022,-0.022,0.446,-0.004,-0.154,-0.154,1.233,-0.011,0.264,0.264,0.97,0.004,-0.022,-0.022,-2.02,0.011,0.022,0.022,-2.833,-0.011,0.066,0.066,0.525,0.011
1.3231,-0.022,-0.022,-3.043,-0.007,-0.154,-0.154,-1.574,0.029,0.264,0.264,-2.413,0.022,-0.022,-0.022,-1.941,0.004,0.022,0.022,-2.597,-0.011,0.066,0.066,0.315,-0.011
1.3332,-0.022,-0.022,-3.043,-0.007,-0.154,-0.154,-1.574,0.029,0.264,0.264,-2.413,0.022,-0.022,-0.022,-1.941,0.004,0.022,0.022,-2.597,-0.011,0.066,0.066,-3.305,-0.051
1.3434,-0.022,-0.022,-4.092,0.015,-0.154,-0.154,0.026,-0.007,0.264,0.264,-2.098,-0.004,-0.022,-0.022,-1.941,0.004,0.022,0.022,-2.597,-0.011,0.066,0.066,-3.305,-0.051
1.3535,-0.022,-0.022,-4.092,0.015,-0.154,-0.154,0.026,-0.007,0.264,0.264,-2.098,-0.004,-0.022,-0.022,-1.941,0.004,0.022,0.022,-2.597,-0.011,0.066,0.066,-3.305,-0.051
1.3636,-0.022,-0.022,-4.092,0.015,-0.154,-0.154,0.026,-0.007,0.264,0.264,-2.098,-0.004,-0.022,-0.022,-1.941,0.004,0.022,0.022,-2.597,-0.011,0.066,0.066,-3.305,-0.051
1.3737,-0.022,-0.022,-4.092,0.015,-0.154,-0.154,0.026,-0.007,0.264,0.264,-2.098,-0.004,-0.022,-0.022,2.78,0.026,0.022,0.022,-1.547,0.007,0.066,0.066,-3.305,-0.051
1.3839,-0.022,-0.022,-4.092,0.015,-0.154,-0.154,0.026,-0.007,0.264,0.264,-2.098,-0.004,-0.022,-0.022,2.78,0.026,0.022,0.022,-1.547,0.007,0.066,0.066,0.918,-0.037
1.394,-0.022,-0.022,-4.092,0.015,-0.154,-0.154,0.026,-0.007,0.264,0.264,-2.098,-0.004,-0.022,-0.022,2.78,0.026,0.022,0.022,-1.547,0.007,0.066,0.066,0.918,-0.037
1.4041,-0.022,-0.022,-0.525,0.011,-0.154,-0.154,0.498,-0.026,0.264,0.264,1.207,0.0,-0.022,-0.022,2.78,0.026,0.022,0.022,-1.547,0.007,0.066,0.066,0.918,-0.037
1.4142,-0.022,-0.022,-0.525,0.011,-0.154,-0.154,0.498,-0.026,0.264,0.264,1.207,0.0,-0.022,-0.022,-0.918,0.059,0.022,0.022,-1.547,0.007,0.066,0.066,0.918,-0.037
1.4243,-0.022,-0.022,-2.623,0.022,-0.154,-0.154,-0.131,0.0,0.264,0.264,0.577,0.018,-0.022,-0.022,0.498,-0.026,0.022,0.022,-2.649,0.007,0.066,0.066,-0.236,-0.015
1.4344,-0.022,-0.022,-3.462,-0.004,-0.154,-0.154,-0.603,0.004,0.264,0.264,-3.279,0.022,-0.022,-0.022,0.498,-0.026,0.022,0.022,-2.649,0.007,0.066,0.066,-0.236,-0.015
1.4446,-0.022,-0.022,-4.197,-0.015,-0.154,-0.154,-0.603,0.004,0.264,0.264,-3.279,0.022,-0.022,-0.022,3.279,-0.015,0.022,0.022,-1.469,0.004,0.066,0.066,2.597,-0.004
1.4648,-0.022,-0.022,-4.197,-0.015,-0.154,-0.154,0.551,-0.004,0.264,0.264,1.757,0.022,-0.022,-0.022,3.279,-0.015,0.022,0.022,-1.469,0.004,0.066,0.066,2.597,-0.004
1.4749,-0.022,-0.022,-4.197,-0.015,-0.154,-0.154,0.551,-0.004,0.264,0.264,1.757,0.022,-0.022,-0.022,3.279,-0.015,0.022,0.022,-1.469,0.004,0.066,0.066,2.597,-0.004
1.485,-0.022,-0.022,-4.197,-0.015,-0.154,-0.154,0.551,-0.004,0.264,0.264,1.757,0.022,-0.022,-0.022,0.184,0.026,0.022,0.022,-3.043,-0.004,0.066,0.066,2.597,-0.004
1.4951,-0.022,-0.022,2.833,0.018,-0.154,-0.154,0.551,-0.004,0.264,0.264,1.757,0.022,-0.022,-0.022,0.184,0.026,0.022,0.022,-3.043,-0.004,0.066,0.066,0.315,0.011
1.5052,-0.022,-0.022,2.833,0.018,-0.154,-0.154,0.551,0.011,0.264,0.264,-0.708,0.015,-0.022,-0.022,0.472,0.004,0.022,0.022,-3.043,-0.004,0.066,0.066,0.315,0.011
1.5153,-0.022,-0.022,2.833,0.018,-0.154,-0.154,0.551,0.011,0.264,0.264,-0.708,0.015,-0.022,-0.022,0.472,0.004,0.022,0.022,-3.043,-0.004,0.066,0.066,0.315,0.011
1.5254,-0.022,-0.022,-1.574,0.0,-0.154,-0.154,-0.761,0.004,0.264,0.264,1.416,-0.022,0.0,0.0,2.151,0.0,0.022,0.022,2.466,-0.015,0.066,0.066,-1.154,0.004
1.5356,-0.022,-0.022,-1.574,0.0,-0.154,-0.154,-0.761,0.004,0.264,0.264,1.416,-0.022,0.0,0.0,2.151,0.0,0.022,0.022,-1.102,-0.007,0.066,0.066,-0.341,-0.037
1.5457,-0.022,-0.022,-1.941,0.0,-0.154,-0.154,0.289,0.033,0.264,0.264,-0.367,-0.011,-0.022,-0.022,-0.892,-0.011,0.022,0.022,-1.784,-0.015,0.066,0.066,-0.97,0.015
1.5558,-0.022,-0.022,-1.941,0.0,-0.154,-0.154,0.289,0.033,0.264,0.264,-0.367,-0.011,-0.022,-0.022,-0.892,-0.011,0.022,0.022,-1.784,-0.015,0.066,0.066,-0.97,0.015
1.5659,-0.022,-0.022,-1.941,0.0,-0.154,-0.154,0.289,0.033,0.264,0.264,-0.367,-0.011,-0.022,-0.022,-0.892,-0.011,0.022,0.022,-1.784,-0.015,0.066,0.066,-0.97,0.015
1.576,-0.022,-0.022,-1.941,0.0,-0.154,-0.154,0.289,0.033,0.264,0.264,-0.367,-0.011,-0.022,-0.022,-0.892,-0.011,0.022,0.022,-1.784,-0.015,0.066,0.066,-0.97,0.015
1.5861,-0.022,-0.022,-1.941,0.0,-0.154,-0.154,0.289,0.033,0.264,0.264,-0.577,0.0,-0.022,-0.022,-0.105,0.026,0.022,0.022,-1.784,-0.015,0.066,0.066,-0.97,0.015
1.5962,-0.022,-0.022,-1.941,0.0,-0.154,-0.154,0.289,0.033,0.264,0.264,-0.577,0.0,-0.022,-0.022,-0.105,0.026,0.022,0.022,-1.784,-0.015,0.066,0.066,-0.97,0.015
1.6063,-0.022,-0.022,-1.941,0.0,-0.154,-0.154,0.289,0.033,0.264,0.264,-0.577,0.0,-0.022,-0.022,-0.105,0.026,0.022,0.022,-0.603,0.033,0.066,0.066,0.341,0.029
1.6164,-0.022,-0.022,-1.941,0.0,-0.154,-0.154,0.289,0.033,0.264,0.264,-0.577,0.0,-0.022,-0.022,-0.105,0.026,0.022,0.022,-0.603,0.033,0.066,0.066,0.341,0.029
1.6265,-0.022,-0.022,0.472,0.018,-0.154,-0.154,1.154,0.004,0.264,0.264,-0.577,0.0,-0.022,-0.022,-0.105,0.026,0.022,0.022,-0.603,0.033,0.066,0.066,0.341,0.029
1.6367,-0.022,-0.022,-0.787,-0.011,-0.154,-0.154,-2.78,0.011,0.264,0.264,-0.944,0.018,-0.022,-0.022,-1.259,0.0,0.022,0.022,-0.236,-0.018,0.066,0.066,-2.518,-0.011
1.6468,-0.022,-0.022,-0.787,-0.011,-0.154,-0.154,-2.78,0.011,0.264,0.264,-0.944,0.018,-0.022,-0.022,-1.259,0.0,0.022,0.022,-0.236,-0.018,0.066,0.066,-2.518,-0.011
1.6569,-0.022,-0.022,-0.787,-0.011,-0.154,-0.154,-2.78,0.011,0.264,0.264,-0.944,0.018,-0.022,-0.022,-1.259,0.0,0.022,0.022,-0.236,-0.018,0.066,0.066,-2.518,-0.011
1.667,-0.022,-0.022,-0.787,-0.011,-0.154,-0.154,-2.78,0.011,0.264,0.264,-0.944,0.018,-0.022,-0.022,-1.259,0.0,0.022,0.022,-0.236,-0.018,0.066,0.066,-2.518,-0.011
1.6771,-0.022,-0.022,-0.787,-0.011,-0.154,-0.154,-2.78,0.011,0.264,0.264,-0.944,0.018,-0.022,-0.022,-1.259,0.0,0.022,0.022,-2.911,0.018,0.066,0.066,-2.518,-0.011
1.6872,-0.022,-0.022,-0.813,0.026,-0.154,-0.154,3.279,-0.022,0.264,0.264,-3.331,-0.004,-0.022,-0.022,0.026,0.015,0.022,0.022,0.42,-0.033,0.066,0.066,-0.734,-0.026
1.6973,-0.022,-0.022,-0.813,0.026,-0.154,-0.154,3.279,-0.022,0.264,0.264,-3.331,-0.004,-0.022,-0.022,0.026,0.015,0.022,0.022,0.42,-0.033,0.066,0.066,-0.734,-0.026
1.7075,-0.022,-0.022,-0.813,0.026,-0.154,-0.154,3.279,-0.022,0.264,0.264,-2.492,-0.018,-0.022,-0.022,0.026,0.015,0.022,0.022,0.42,-0.033,0.066,0.066,-0.734,-0.026
1.7176,-0.022,-0.022,-0.813,0.026,-0.154,-0.154,3.279,-0.022,0.264,0.264,-2.492,-0.018,-0.022,-0.022,3.279,0.015,0.022,0.022,1.495,0.0,0.066,0.066,-0.734,-0.026
1.7277,-0.022,-0.022,-0.813,0.026,-0.154,-0.154,3.279,-0.022,0.264,0.264,-2.492,-0.018,-0.022,-0.022,3.279,0.015,0.022,0.022,1.495,0.0,0.066,0.066,-0.734,-0.026
1.7378,-0.022,-0.022,-0.813,0.026,-0.154,-0.154,3.279,-0.022,0.264,0.264,-2.492,-0.018,-0.022,-0.022,3.279,0.015,0.022,0.022,1.495,0.0,0.066,0.066,-0.734,-0.026
1.7512,-0.022,-0.022,-1.757,0.033,-0.154,-0.154,-0.813,0.015,0.264,0.264,-2.492,-0.018,-0.022,-0.022,3.279,0.015,0.022,0.022,1.495,0.0,0.066,0.066,-0.131,-0.026
1.7614,-0.022,-0.022,-1.757,0.033,-0.154,-0.154,-0.813,0.015,0.264,0.264,-0.341,-0.044,-0.022,-0.022,3.279,0.015,0.022,0.022,1.495,0.0,0.066,0.066,-0.131,-0.026
1.7816,-0.022,-0.022,-1.757,0.033,-0.154,-0.154,-0.813,0.015,0.264,0.264,-0.341,-0.044,-0.022,-0.022,3.279,0.015,0.022,0.022,1.495,0.0,0.066,0.066,-0.131,-0.026
1.7917,-0.022,-0.022,-0.551,-0.018,-0.154,-0.154,3.567,-0.026,0.264,0.264,1.469,-0.015,-0.022,-0.022,0.472,0.026,0.022,0.022,0.656,0.0,0.066,0.066,-1.364,0.033
1.8018,-0.022,-0.022,-1.81,0.007,-0.154,-0.154,1.888,0.007,0.264,0.264,2.177,0.029,-0.022,-0.022,1.967,-0.018,0.022,0.022,-1.547,0.015,0.066,0.066,-5.875,0.0
1.8119,-0.022,-0.022,-1.81,0.007,-0.154,-0.154,1.888,0.007,0.264,0.264,2.177,0.029,-0.022,-0.022,1.967,-0.018,0.022,0.022,-1.547,0.015,0.066,0.066,-5.875,0.0
1.822,-0.022,-0.022,-1.81,0.007,-0.154,-0.154,-1.049,0.033,0.264,0.264,-1.941,-0.004,-0.022,-0.022,1.967,-0.018,0.022,0.022,-1.547,0.015,0.066,0.066,-5.875,0.0
1.8322,-0.022,-0.022,-1.81,0.007,-0.154,-0.154,-1.049,0.033,0.264,0.264,-1.941,-0.004,-0.022,-0.022,-1.652,0.0,0.022,0.022,0.446,0.007,0.066,0.066,-5.875,0.0
1.8424,-0.022,-0.022,-1.81,0.007,-0.154,-0.154,-1.049,0.033,0.264,0.264,-1.941,-0.004,-0.022,-0.022,-1.652,0.0,0.022,0.022,0.446,0.007,0.066,0.066,-5.875,0.0
1.8524,-0.022,-0.022,-1.81,0.007,-0.154,-0.154,-1.049,0.033,0.264,0.264,-1.941,-0.004,-0.022,-0.022,-1.652,0.0,0.022,0.022,0.446,0.007,0.066,0.066,-5.875,0.0
1.8625,-0.022,-0.022,-1.81,0.007,-0.154,-0.154,-1.049,0.033,0.264,0.264,-1.941,-0.004,-0.022,-0.022,-1.652,0.0,0.022,0.022,0.446,0.007,0.066,0.066,-5.875,0.0
1.8727,-0.022,-0.022,0.629,-0.004,-0.154,-0.154,0.918,0.0,0.264,0.264,-1.784,0.018,-0.022,-0.022,1.784,-0.011,0.022,0.022,0.446,0.007,0.066,0.066,-3.987,-0.029
1.8828,-0.022,-0.022,0.629,-0.004,-0.154,-0.154,0.918,0.0,0.264,0.264,-1.784,0.018,-0.022,-0.022,1.784,-0.011,0.022,0.022,3.279,0.0,0.066,0.066,-3.987,-0.029
1.893,0.0,0.0,2.518,0.007,-0.154,-0.154,1.233,-0.015,0.264,0.264,-1.285,-0.004,-0.022,-0.022,5.141,0.04,0.022,0.022,1.81,0.026,0.066,0.066,0.131,0.026
1.9031,0.0,0.0,2.518,0.007,-0.154,-0.154,1.233,-0.015,0.264,0.264,-1.285,-0.004,-0.022,-0.022,5.141,0.04,0.022,0.022,1.81,0.026,0.066,0.066,0.131,0.026
1.9132,0.0,0.0,2.518,0.007,-0.154,-0.154,1.233,-0.015,0.264,0.264,-1.285,-0.004,-0.022,-0.022,5.141,0.04,0.022,0.022,1.81,0.026,0.066,0.066,0.131,0.026
1.9233,0.0,0.0,2.518,0.007,-0.154,-0.154,1.233,-0.015,0.264,0.264,-1.285,-0.004,-0.022,-0.022,5.141,0.04,0.022,0.022,1.81,0.026,0.066,0.066,0.131,0.026
1.9334,-0.022,-0.022,0.21,0.026,-0.154,-0.154,-1.574,0.004,0.264,0.264,-1.049,-0.011,-0.022,-0.022,-0.892,-0.037,0.022,0.022,-1.626,0.007,0.066,0.066,0.97,-0.051
1.9435,-0.022,-0.022,0.21,0.026,-0.154,-0.154,-1.574,0.004,0.264,0.264,-1.049,-0.011,-0.022,-0.022,-0.892,-0.037,0.022,0.022,-1.626,0.007,0.066,0.066,0.97,-0.051
1.9536,-0.022,-0.022,0.21,0.026,-0.154,-0.154,-0.629,-0.004,0.264,0.264,-0.289,0.0,-0.022,-0.022,0.236,0.059,0.022,0.022,-1.626,0.007,0.066,0.066,0.97,-0.051
1.9637,-0.022,-0.022,0.21,0.026,-0.154,-0.154,-0.629,-0.004,0.264,0.264,-0.289,0.0,-0.022,-0.022,0.236,0.059,0.022,0.022,-1.626,0.007,0.066,0.066,0.97,-0.051
1.9739,-0.022,-0.022,0.21,0.026,-0.154,-0.154,-0.629,-0.004,0.264,0.264,-0.289,0.0,-0.022,-0.022,0.236,0.059,0.022,0.022,-1.626,0.007,0.066,0.066,0.97,-0.051
1.984,-0.022,-0.022,0.21,0.026,-0.154,-0.154,-0.629,-0.004,0.264,0.264,-0.289,0.0,-0.022,-0.022,0.236,0.059,0.022,0.022,-4.642,-0.015,0.066,0.066,1.993,0.015
1.9941,-0.022,-0.022,0.997,0.015,-0.154,-0.154,-0.629,-0.004,0.264,0.264,-0.289,0.0,-0.022,-0.022,0.236,0.059,0.022,0.022,-4.642,-0.015,0.066,0.066,1.993,0.015
2.0042,-0.022,-0.022,-4.328,-0.018,-0.154,-0.154,-1.757,-0.004,0.264,0.264,2.544,-0.007,-0.022,-0.022,2.413,0.026,0.022,0.022,-2.466,-0.015,0.066,0.066,0.262,0.0
2.0143,-0.022,-0.022,-4.328,-0.018,-0.154,-0.154,-1.757,-0.004,0.264,0.264,2.544,-0.007,-0.022,-0.022,2.413,0.026,0.022,0.022,-2.466,-0.015,0.066,0.066,0.262,0.0
2.0244,-0.022,-0.022,-4.328,-0.018,-0.154,-0.154,-1.757,-0.004,0.264,0.264,2.544,-0.007,-0.022,-0.022,2.413,0.026,0.022,0.022,-2.466,-0.015,0.066,0.066,0.262,0.0
2.0345,-0.022,-0.022,-4.328,-0.018,-0.154,-0.154,-1.757,-0.004,0.264,0.264,2.544,-0.007,-0.022,-0.022,2.413,0.026,0.022,0.022,-2.466,-0.015,0.066,0.066,0.262,0.0
2.0446,-0.022,-0.022,0.866,-0.044,-0.154,-0.154,-0.761,0.029,0.264,0.264,0.997,0.018,0.0,0.0,3.803,0.022,0.022,0.022,1.154,0.022,0.066,0.066,-1.784,0.007
2.0548,-0.022,-0.022,0.866,-0.044,-0.154,-0.154,-0.761,0.029,0.264,0.264,0.997,0.018,0.0,0.0,3.803,0.022,0.022,0.022,1.154,0.022,0.066,0.066,-1.784,0.007
2.0649,-0.022,-0.022,0.866,-0.044,-0.154,-0.154,-0.761,0.029,0.264,0.264,-1.233,-0.004,-0.022,-0.022,2.098,-0.04,0.022,0.022,1.154,0.022,0.066,0.066,-1.784,0.007
2.0778,-0.022,-0.022,0.866,-0.044,-0.154,-0.154,-0.761,0.029,0.264,0.264,-1.233,-0.004,-0.022,-0.022,2.098,-0.04,0.022,0.022,1.154,0.022,0.066,0.066,-1.784,0.007
2.0879,-0.022,-0.022,0.866,-0.044,-0.154,-0.154,-0.761,0.029,0.264,0.264,-1.233,-0.004,-0.022,-0.022,2.098,-0.04,0.022,0.022,3.2,-0.015,0.066,0.066,-1.784,0.007
2.098,-0.022,-0.022,0.866,-0.044,-0.154,-0.154,-0.761,0.029,0.264,0.264,-1.233,-0.004,-0.022,-0.022,2.098,-0.04,0.022,0.022,3.2,-0.015,0.066,0.066,-1.784,0.007
2.1081,-0.022,-0.022,3.305,-0.007,-0.154,-0.154,1.259,0.026,0.264,0.264,-1.521,-0.015,0.0,0.0,-0.682,-0.015,0.022,0.022,-0.446,0.026,0.066,0.066,-1.311,-0.015
2.1182,-0.022,-0.022,-0.656,0.0,-0.154,-0.154,-0.21,-0.007,0.264,0.264,3.856,0.011,0.0,0.0,-0.577,0.011,0.022,0.022,-0.446,0.026,0.066,0.066,-1.311,-0.015
2.1283,-0.022,-0.022,-0.656,0.0,-0.154,-0.154,-0.21,-0.007,0.264,0.264,3.856,0.011,0.0,0.0,-0.577,0.011,0.022,0.022,-0.446,0.026,0.066,0.066,-1.311,-0.015
2.1384,-0.022,-0.022,-0.656,0.0,-0.154,-0.154,-0.21,-0.007,0.264,0.264,3.856,0.011,0.0,0.0,-0.577,0.011,0.022,0.022,-0.446,0.026,0.066,0.066,-1.311,-0.015
2.1485,-0.022,-0.022,-0.656,0.0,-0.154,-0.154,-0.21,-0.007,0.264,0.264,3.856,0.011,0.0,0.0,-0.577,0.011,0.022,0.022,-1.705,-0.037,0.066,0.066,-1.311,-0.015
2.1586,-0.022,-0.022,1.6,-0.011,-0.154,-0.154,-1.679,0.015,0.264,0.264,1.233,-0.015,-0.022,-0.022,-1.154,-0.044,0.022,0.022,3.016,0.007,0.066,0.066,-0.21,-0.04
2.1687,-0.022,-0.022,1.6,-0.011,-0.154,-0.154,-1.679,0.015,0.264,0.264,1.233,-0.015,-0.022,-0.022,-1.154,-0.044,0.022,0.022,3.016,0.007,0.066,0.066,-0.21,-0.04
2.1788,-0.022,-0.022,1.6,-0.011,-0.154,-0.154,-1.679,0.015,0.264,0.264,2.229,0.004,-0.022,-0.022,0.918,0.029,0.022,0.022,-3.095,0.0,0.066,0.066,-0.21,-0.04
2.1889,-0.022,-0.022,1.6,-0.011,-0.154,-0.154,-1.679,0.015,0.264,0.264,2.229,0.004,-0.022,-0.022,0.918,0.029,0.022,0.022,-3.095,0.0,0.066,0.066,-0.21,-0.04
2.199,-0.022,-0.022,-3.305,-0.015,-0.154,-0.154,-1.679,0.015,0.264,0.264,2.229,0.004,-0.022,-0.022,0.918,0.029,0.022,0.022,-3.095,0.0,0.066,0.066,0.393,0.011
2.2107,-0.022,-0.022,-3.305,-0.015,-0.154,-0.154,-1.679,0.015,0.264,0.264,2.229,0.004,-0.022,-0.022,0.918,0.029,0.022,0.022,-3.095,0.0,0.066,0.066,0.393,0.011
2.2208,-0.022,-0.022,0.682,0.011,-0.154,-0.154,2.02,0.004,0.264,0.264,-1.547,0.029,-0.022,-0.022,-3.069,0.018,0.022,0.022,-0.341,-0.029,0.066,0.066,4.223,-0.037
2.2309,-0.022,-0.022,1.39,-0.018,-0.154,-0.154,3.62,0.015,0.264,0.264,-1.338,0.007,-0.022,-0.022,-3.095,-0.015,0.022,0.022,1.993,0.0,0.066,0.066,0.997,0.029
2.2422,-0.022,-0.022,1.39,-0.018,-0.154,-0.154,3.62,0.015,0.264,0.264,-1.338,0.007,-0.022,-0.022,-3.095,-0.015,0.022,0.022,1.993,0.0,0.066,0.066,0.997,0.029
2.2523,-0.022,-0.022,1.39,-0.018,-0.154,-0.154,3.62,0.015,0.264,0.264,-1.338,0.007,-0.022,-0.022,-3.095,-0.015,0.022,0.022,1.993,0.0,0.066,0.066,0.997,0.029
2.2624,-0.022,-0.022,1.39,-0.018,-0.154,-0.154,3.62,0.015,0.264,0.264,-1.338,0.007,-0.022,-0.022,-3.095,-0.015,0.022,0.022,1.993,0.0,0.066,0.066,0.997,0.029
2.2725,-0.022,-0.022,1.39,-0.018,-0.154,-0.154,3.62,0.015,0.264,0.264,-1.338,0.007,-0.022,-0.022,-3.095,-0.015,0.022,0.022,-1.967,-0.018,0.066,0.066,2.754,0.018
2.2827,-0.022,-0.022,-0.944,0.029,-0.154,-0.154,-1.233,-0.084,0.264,0.264,-2.256,0.004,-0.022,-0.022,-3.095,-0.015,0.022,0.022,-1.967,-0.018,0.066,0.066,2.754,0.018
2.2942,-0.022,-0.022,-0.944,0.029,-0.154,-0.154,-1.233,-0.084,0.264,0.264,-2.256,0.004,-0.022,-0.022,0.997,0.015,0.022,0.022,-1.967,-0.018,0.066,0.066,2.754,0.018
2.3043,-0.022,-0.022,1.679,-0.026,-0.154,-0.154,-3.41,-0.007,0.264,0.264,-0.525,0.0,0.0,0.0,-1.574,0.033,0.022,0.022,1.443,0.022,0.066,0.066,0.341,0.044
2.3145,-0.022,-0.022,1.679,-0.026,-0.154,-0.154,-3.41,-0.007,0.264,0.264,-0.525,0.0,0.0,0.0,-1.574,0.033,0.022,0.022,0.761,0.007,0.066,0.066,0.341,0.044
2.3273,-0.022,-0.022,1.679,-0.026,-0.154,-0.154,-3.41,-0.007,0.264,0.264,-0.525,0.0,0.0,0.0,-1.574,0.033,0.022,0.022,0.761,0.007,0.066,0.066,0.341,0.044
2.3374,-0.022,-0.022,1.679,-0.026,-0.154,-0.154,-3.41,-0.007,0.264,0.264,-0.525,0.0,0.0,0.0,-1.574,0.033,0.022,0.022,0.761,0.007,0.066,0.066,0.341,0.044
2.3476,-0.022,-0.022,1.679,-0.026,-0.154,-0.154,-3.41,-0.007,0.264,0.264,-0.525,0.0,0.0,0.0,-1.574,0.033,0.022,0.022,0.761,0.007,0.066,0.066,0.341,0.044
2.3577,-0.022,-0.022,-0.629,-0.015,-0.154,-0.154,0.682,0.026,0.264,0.264,1.128,0.007,-0.022,-0.022,3.095,-0.011,0.022,0.022,1.574,-0.007,0.066,0.066,2.361,-0.011
2.3678,-0.022,-0.022,-0.629,-0.015,-0.154,-0.154,0.682,0.026,0.264,0.264,1.128,0.007,-0.022,-0.022,3.095,-0.011,0.022,0.022,1.574,-0.007,0.066,0.066,2.361,-0.011
2.3779,-0.022,-0.022,-0.629,-0.015,-0.154,-0.154,2.833,-0.011,0.264,0.264,1.128,0.007,-0.022,-0.022,3.095,-0.011,0.022,0.022,1.574,-0.007,0.066,0.066,2.361,-0.011
2.388,-0.022,-0.022,-0.629,-0.015,-0.154,-0.154,2.833,-0.011,0.264,0.264,-1.18,-0.015,-0.022,-0.022,-2.046,-0.048,0.022,0.022,3.095,-0.015,0.066,0.066,2.361,-0.011
2.3981,-0.022,-0.022,-0.629,-0.015,-0.154,-0.154,2.833,-0.011,0.264,0.264,-1.18,-0.015,-0.022,-0.022,-2.046,-0.048,0.022,0.022,3.095,-0.015,0.066,0.066,2.361,-0.011
2.4106,-0.022,-0.022,-0.629,-0.015,-0.154,-0.154,2.833,-0.011,0.264,0.264,-1.18,-0.015,-0.022,-0.022,-2.046,-0.048,0.022,0.022,3.095,-0.015,0.066,0.066,2.361,-0.011
2.4207,-0.022,-0.022,-0.629,-0.015,-0.154,-0.154,2.833,-0.011,0.264,0.264,-1.18,-0.015,-0.022,-0.022,-2.046,-0.048,0.022,0.022,3.095,-0.015,0.066,0.066,2.361,-0.011
2.4308,-0.022,-0.022,1.364,-0.018,-0.154,-0.154,2.544,-0.029,0.264,0.264,-5.01,0.004,-0.022,-0.022,1.416,-0.029,0.022,0.022,2.229,-0.018,0.066,0.066,0.839,-0.007
2.4409,-0.022,-0.022,1.364,-0.018,-0.154,-0.154,2.544,-0.029,0.264,0.264,-5.01,0.004,-0.022,-0.022,1.416,-0.029,0.022,0.022,2.229,-0.018,0.066,0.066,0.839,-0.007
2.4511,-0.022,-0.022,0.734,-0.018,-0.154,-0.154,-4.197,0.022,0.264,0.264,1.469,0.018,-0.022,-0.022,-1.443,0.011,0.022,0.022,-1.285,-0.004,0.066,0.066,-0.157,0.007
2.4616,-0.022,-0.022,0.734,-0.018,-0.154,-0.154,-4.197,0.022,0.264,0.264,1.469,0.018,-0.022,-0.022,-1.443,0.011,0.022,0.022,-1.285,-0.004,0.066,0.066,-0.157,0.007
2.4717,-0.022,-0.022,0.734,-0.018,-0.154,-0.154,-4.197,0.022,0.264,0.264,1.469,0.018,-0.022,-0.022,-1.443,0.011,0.022,0.022,-1.285,-0.004,0.066,0.066,-0.157,0.007
