time,seq_step,cmd_revolute_4_deg,pos_revolute_4_deg,vel_revolute_4_degps,torque_revolute_4_Nm,cmd_revolute_5_deg,pos_revolute_5_deg,vel_revolute_5_degps,torque_revolute_5_Nm,cmd_revolute_3_deg,pos_revolute_3_deg,vel_revolute_3_degps,torque_revolute_3_Nm,cmd_revolute_1_deg,pos_revolute_1_deg,vel_revolute_1_degps,torque_revolute_1_Nm,cmd_revolute_2_deg,pos_revolute_2_deg,vel_revolute_2_degps,torque_revolute_2_Nm,cmd_revolute_6_deg,pos_revolute_6_deg,vel_revolute_6_degps,torque_revolute_6_Nm
4.92,manual,30.0,28.861,0.418,16.321,0.0,-0.062,-0.001,0.889,30.0,29.741,0.105,3.715,30.0,28.802,0.506,17.175,0.0,-0.004,-0.002,0.058,-30.0,-30.218,-0.09,3.113
4.94,manual,30.0,28.869,0.34,16.212,0.0,-0.062,-0.005,0.89,30.0,29.743,0.088,3.688,30.0,28.811,0.417,17.042,0.0,-0.004,-0.002,0.059,-30.0,-30.219,-0.078,3.138
4.96,manual,30.0,28.875,0.276,16.123,0.0,-0.062,-0.007,0.891,30.0,29.744,0.073,3.664,30.0,28.819,0.343,16.932,0.0,-0.004,-0.003,0.059,-30.0,-30.221,-0.068,3.159
4.98,manual,30.0,28.88,0.225,16.051,0.0,-0.062,-0.008,0.894,30.0,29.746,0.061,3.645,30.0,28.825,0.281,16.842,0.0,-0.004,-0.003,0.06,-30.0,-30.222,-0.059,3.177
5.0,manual,30.0,28.884,0.184,15.992,0.0,-0.063,-0.007,0.896,30.0,29.747,0.051,3.629,30.0,28.83,0.229,16.768,0.0,-0.004,-0.002,0.061,-30.0,-30.223,-0.052,3.193
5.02,manual,30.0,28.887,0.151,15.944,0.0,-0.063,-0.006,0.898,30.0,29.748,0.043,3.616,30.0,28.834,0.186,16.708,0.0,-0.004,-0.002,0.062,-30.0,-30.224,-0.045,3.207
5.04,manual,30.0,28.89,0.124,15.904,0.0,-0.063,-0.005,0.899,30.0,29.748,0.036,3.604,30.0,28.837,0.15,16.66,0.0,-0.004,-0.001,0.062,-30.0,-30.225,-0.04,3.219
5.06,manual,30.0,28.892,0.102,15.871,0.0,-0.063,-0.004,0.901,30.0,29.749,0.03,3.595,30.0,28.84,0.12,16.621,0.0,-0.004,-0.001,0.062,-30.0,-30.226,-0.035,3.23
5.08,manual,30.0,28.894,0.084,15.844,0.0,-0.063,-0.003,0.902,30.0,29.75,0.025,3.587,30.0,28.842,0.096,16.59,0.0,-0.004,-0.001,0.062,-30.0,-30.226,-0.031,3.24
5.1,manual,30.0,28.896,0.07,15.822,0.0,-0.063,-0.002,0.902,30.0,29.75,0.021,3.58,30.0,28.844,0.076,16.565,0.0,-0.004,-0.0,0.063,-30.0,-30.227,-0.027,3.248
5.12,manual,30.0,28.897,0.057,15.804,0.0,-0.063,-0.001,0.903,30.0,29.75,0.018,3.575,30.0,28.845,0.061,16.545,0.0,-0.004,-0.0,0.063,-30.0,-30.227,-0.023,3.255
5.14,manual,30.0,28.898,0.047,15.789,0.0,-0.063,-0.001,0.903,30.0,29.751,0.015,3.57,30.0,28.846,0.048,16.53,0.0,-0.004,-0.0,0.063,-30.0,-30.228,-0.02,3.261
5.16,manual,30.0,28.899,0.038,15.777,0.0,-0.063,-0.001,0.903,30.0,29.751,0.012,3.566,30.0,28.847,0.039,16.517,0.0,-0.004,-0.0,0.063,-30.0,-30.228,-0.018,3.267
5.18,manual,30.0,28.899,0.031,15.766,0.0,-0.063,-0.001,0.903,30.0,29.751,0.01,3.563,30.0,28.848,0.032,16.507,0.0,-0.004,-0.0,0.063,-30.0,-30.228,-0.015,3.272
5.2,manual,30.0,28.9,0.025,15.758,0.0,-0.063,-0.001,0.903,30.0,29.751,0.009,3.56,30.0,28.848,0.026,16.499,0.0,-0.004,-0.0,0.063,-30.0,-30.229,-0.013,3.276
5.22,manual,30.0,28.9,0.021,15.752,0.0,-0.063,-0.001,0.904,30.0,29.752,0.007,3.558,30.0,28.849,0.021,16.492,0.0,-0.004,-0.0,0.063,-30.0,-30.229,-0.011,3.279
5.24,manual,30.0,28.901,0.017,15.746,0.0,-0.063,-0.001,0.904,30.0,29.752,0.006,3.556,30.0,28.849,0.018,16.486,0.0,-0.004,-0.0,0.063,-30.0,-30.229,-0.009,3.282
5.26,manual,30.0,28.901,0.013,15.742,0.0,-0.063,-0.001,0.904,30.0,29.752,0.005,3.554,30.0,28.849,0.015,16.481,0.0,-0.004,-0.0,0.064,-30.0,-30.229,-0.008,3.285
5.28,manual,30.0,28.901,0.011,15.738,0.0,-0.063,-0.001,0.904,30.0,29.752,0.004,3.553,30.0,28.85,0.012,16.478,0.0,-0.004,-0.0,0.064,-30.0,-30.229,-0.007,3.287
5.3,manual,30.0,28.901,0.009,15.736,0.0,-0.063,-0.001,0.905,30.0,29.752,0.004,3.552,30.0,28.85,0.01,16.474,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.006,3.289
5.32,manual,30.0,28.902,0.007,15.733,0.0,-0.063,-0.001,0.905,30.0,29.752,0.003,3.551,30.0,28.85,0.008,16.472,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.005,3.29
5.34,manual,30.0,28.902,0.006,15.731,0.0,-0.063,-0.001,0.905,30.0,29.752,0.003,3.55,30.0,28.85,0.007,16.47,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.004,3.291
5.36,manual,30.0,28.902,0.005,15.73,0.0,-0.063,-0.0,0.905,30.0,29.752,0.002,3.549,30.0,28.85,0.005,16.468,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.004,3.293
5.38,manual,30.0,28.902,0.004,15.728,0.0,-0.063,-0.0,0.905,30.0,29.752,0.002,3.549,30.0,28.85,0.004,16.466,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.003,3.294
5.4,manual,30.0,28.902,0.003,15.727,0.0,-0.063,-0.0,0.905,30.0,29.752,0.001,3.548,30.0,28.851,0.003,16.465,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.003,3.294
5.42,manual,30.0,28.902,0.003,15.726,0.0,-0.063,-0.0,0.905,30.0,29.752,0.001,3.548,30.0,28.851,0.003,16.464,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.002,3.295
5.44,manual,30.0,28.902,0.002,15.726,0.0,-0.063,-0.0,0.905,30.0,29.752,0.001,3.548,30.0,28.851,0.002,16.464,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.002,3.296
5.46,manual,30.0,28.902,0.002,15.725,0.0,-0.063,-0.0,0.905,30.0,29.752,0.001,3.547,30.0,28.851,0.002,16.463,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.002,3.296
5.48,manual,30.0,28.902,0.002,15.725,0.0,-0.063,-0.0,0.906,30.0,29.752,0.001,3.547,30.0,28.851,0.001,16.463,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.001,3.297
5.5,manual,30.0,28.902,0.001,15.724,0.0,-0.063,-0.0,0.906,30.0,29.752,0.001,3.547,30.0,28.851,0.001,16.462,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.001,3.297
5.52,manual,30.0,28.902,0.001,15.724,0.0,-0.063,-0.0,0.906,30.0,29.752,0.001,3.547,30.0,28.851,0.001,16.462,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.001,3.297
5.54,manual,30.0,28.902,0.001,15.724,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.001,16.462,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.001,3.298
5.56,manual,30.0,28.902,0.001,15.723,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.001,16.462,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.001,3.298
5.58,manual,30.0,28.902,0.001,15.723,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.001,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.001,3.298
5.6,manual,30.0,28.902,0.0,15.723,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.001,3.298
5.62,manual,30.0,28.902,0.0,15.723,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
5.64,manual,30.0,28.902,0.0,15.723,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
5.66,manual,30.0,28.902,0.0,15.723,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
5.68,manual,30.0,28.902,0.0,15.723,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
5.7,manual,30.0,28.902,0.0,15.723,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
5.72,manual,30.0,28.902,0.0,15.723,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
5.74,manual,30.0,28.902,0.0,15.723,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
5.76,manual,30.0,28.902,0.0,15.723,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
5.78,manual,30.0,28.902,0.0,15.723,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
5.8,manual,30.0,28.902,0.0,15.723,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
5.82,manual,30.0,28.902,0.0,15.723,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
5.84,manual,30.0,28.902,0.0,15.723,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
5.86,manual,30.0,28.902,0.0,15.723,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
5.88,manual,30.0,28.902,0.0,15.723,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
5.9,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
5.92,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
5.94,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
5.96,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
5.98,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.0,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.02,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.04,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.06,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.08,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.1,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.12,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.14,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.16,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.18,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.2,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.22,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.24,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.26,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.28,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.3,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.32,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.34,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.36,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.38,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.4,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.42,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.44,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.46,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.48,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.5,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.52,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.54,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.56,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.58,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.6,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.62,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.64,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.66,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.68,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.7,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.72,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.74,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.76,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.78,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.8,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.82,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.84,manual,30.0,28.902,0.0,15.722,0.0,-0.063,-0.0,0.906,30.0,29.752,0.0,3.546,30.0,28.851,0.0,16.461,0.0,-0.004,-0.0,0.064,-30.0,-30.23,-0.0,3.299
6.86,manual,29.9,28.897,-0.507,14.353,0.0,-0.063,0.039,0.898,30.0,29.753,0.033,3.537,29.9,28.846,-0.485,15.089,0.0,-0.004,0.017,0.06,-30.0,-30.229,0.051,3.281
6.88,manual,29.8,28.884,-0.92,13.1,0.0,-0.062,0.022,0.893,30.0,29.754,0.051,3.53,29.8,28.833,-0.884,13.828,0.0,-0.004,0.011,0.058,-30.0,-30.228,0.108,3.269
6.9,manual,29.7,28.86,-1.509,11.996,0.0,-0.062,0.016,0.89,30.0,29.754,0.052,3.519,29.7,28.81,-1.449,12.711,0.0,-0.004,0.007,0.057,-30.0,-30.227,0.111,3.248
6.92,manual,29.6,28.823,-2.143,11.068,0.0,-0.062,0.003,0.889,30.0,29.755,0.041,3.509,29.6,28.775,-2.062,11.763,0.0,-0.004,-0.001,0.057,-30.0,-30.225,0.086,3.226
6.94,manual,29.4,28.772,-2.905,8.906,0.0,-0.062,-0.001,0.889,30.0,29.756,0.05,3.499,29.4,28.726,-2.807,9.575,0.0,-0.004,-0.002,0.059,-30.0,-30.223,0.123,3.204
6.96,manual,29.3,28.705,-3.734,8.417,0.0,-0.062,-0.011,0.89,30.0,29.757,0.023,3.487,29.3,28.661,-3.621,9.056,0.0,-0.004,-0.011,0.06,-30.0,-30.222,0.053,3.177
6.98,manual,29.1,28.621,-4.599,6.733,0.0,-0.062,-0.012,0.893,30.0,29.757,0.024,3.478,29.1,28.579,-4.482,7.339,0.0,-0.004,-0.01,0.062,-30.0,-30.22,0.063,3.154
7.0,manual,28.8,28.517,-5.639,3.891,0.0,-0.062,-0.005,0.895,30.0,29.758,0.042,3.468,28.8,28.477,-5.52,4.463,0.0,-0.004,-0.003,0.064,-30.0,-30.218,0.118,3.128
7.02,manual,28.6,28.394,-6.556,2.756,0.0,-0.063,-0.012,0.898,30.0,29.758,0.027,3.461,28.6,28.357,-6.445,3.295,0.0,-0.005,-0.006,0.066,-30.0,-30.217,0.089,3.107
7.04,manual,28.3,28.252,-7.604,0.475,0.0,-0.063,-0.005,0.899,30.0,29.759,0.025,3.454,28.3,28.216,-7.501,0.983,0.0,-0.005,-0.002,0.067,-30.0,-30.215,0.09,3.083
7.06,manual,28.0,28.088,-8.641,-1.512,0.0,-0.063,-0.004,0.901,30.0,29.759,0.024,3.449,28.0,28.055,-8.55,-1.033,0.0,-0.005,0.001,0.068,-30.0,-30.214,0.096,3.063
7.08,manual,27.7,27.903,-9.782,-3.191,0.0,-0.063,0.008,0.9,30.0,29.76,0.021,3.444,27.7,27.872,-9.698,-2.737,0.0,-0.005,0.005,0.067,-30.0,-30.212,0.082,3.041
7.1,manual,27.4,27.696,-10.833,-4.545,0.0,-0.063,-0.007,0.899,30.0,29.76,-0.007,3.44,27.4,27.666,-10.758,-4.114,0.0,-0.005,-0.004,0.066,-30.0,-30.211,0.022,3.022
7.12,manual,27.0,27.467,-11.907,-7.036,0.0,-0.063,-0.001,0.902,30.0,29.76,0.007,3.44,27.0,27.439,-11.843,-6.625,0.0,-0.005,0.003,0.067,-30.0,-30.21,0.07,3.008
7.14,manual,26.6,27.218,-12.949,-9.225,0.0,-0.063,0.001,0.903,30.0,29.76,-0.001,3.441,26.6,27.191,-12.893,-8.831,0.0,-0.005,0.004,0.067,-30.0,-30.209,0.061,2.995
7.16,manual,26.2,26.946,-14.144,-11.09,0.0,-0.063,0.011,0.9,30.0,29.76,-0.001,3.441,26.2,26.92,-14.087,-10.712,0.0,-0.004,0.008,0.065,-30.0,-30.208,0.058,2.976
7.18,manual,25.8,26.651,-15.245,-12.629,0.0,-0.063,0.002,0.899,30.0,29.76,-0.023,3.442,25.8,26.626,-15.189,-12.266,0.0,-0.004,0.001,0.063,-30.0,-30.207,0.01,2.96
7.2,manual,25.3,26.333,-16.43,-15.273,0.0,-0.063,0.005,0.899,30.0,29.759,-0.011,3.446,25.3,26.309,-16.371,-14.927,0.0,-0.004,0.005,0.062,-30.0,-30.206,0.051,2.946
7.22,manual,24.8,25.993,-17.466,-17.594,0.0,-0.063,-0.013,0.901,30.0,29.759,-0.019,3.452,24.8,25.97,-17.41,-17.265,0.0,-0.004,-0.001,0.062,-30.0,-30.205,0.057,2.936
7.24,manual,24.3,25.632,-18.632,-19.614,0.0,-0.063,0.01,0.903,30.0,29.759,-0.008,3.458,24.3,25.61,-18.572,-19.301,0.0,-0.004,0.01,0.062,-30.0,-30.204,0.079,2.921
7.26,manual,23.8,25.245,-19.813,-21.272,0.0,-0.063,-0.007,0.9,30.0,29.758,-0.038,3.462,23.8,25.225,-19.746,-20.977,0.0,-0.004,-0.0,0.059,-30.0,-30.203,0.014,2.903
7.28,manual,23.2,24.836,-20.962,-24.041,0.0,-0.063,-0.011,0.902,30.0,29.758,-0.031,3.47,23.2,24.817,-20.892,-23.766,0.0,-0.004,0.001,0.059,-30.0,-30.202,0.048,2.89
7.3,manual,22.6,24.404,-22.16,-26.473,0.0,-0.063,-0.006,0.904,30.0,29.757,-0.025,3.478,22.6,24.386,-22.085,-26.218,0.0,-0.004,0.004,0.058,-30.0,-30.2,0.07,2.874
7.32,manual,22.0,23.948,-23.303,-28.576,0.0,-0.063,-0.007,0.907,30.0,29.756,-0.032,3.488,22.0,23.932,-23.226,-28.343,0.0,-0.004,0.003,0.057,-30.0,-30.199,0.064,2.858
7.34,manual,21.4,23.471,-24.328,-30.364,0.0,-0.064,-0.016,0.911,30.0,29.756,-0.045,3.5,21.4,23.457,-24.253,-30.154,0.0,-0.004,-0.0,0.057,-30.0,-30.199,0.046,2.847
7.36,manual,20.8,22.975,-25.198,-31.879,0.0,-0.064,-0.022,0.917,30.0,29.754,-0.058,3.517,20.8,22.962,-25.132,-31.689,0.0,-0.004,-0.001,0.058,-30.0,-30.198,0.028,2.841
7.38,manual,20.2,22.463,-25.919,-33.164,0.0,-0.065,-0.02,0.924,30.0,29.753,-0.068,3.537,20.2,22.451,-25.868,-32.991,0.0,-0.004,0.001,0.059,-30.0,-30.198,0.015,2.839
